Siren,CA2013,CA2014,CA2015,CA2016,CA2017,CA2018,Résultat2013,Résultat2014,Résultat2015,Résultat2016,Résultat2017,Résultat2018,Effectif2013,Effectif2014,Effectif2015,Effectif2016,Effectif2017,Effectif2018
532298171,252096,270335,273260,186850,204605,245115,2533,1511,6651,-48784,19600,-10608,3,3,3,3,3,3
749981684,24622416,24865473,24522832,26900915,28118672,29388021,113384,-68450,34962,412909,301692,547259,242,242,246,240,246,244
341280386,298810,295154,262999,223803,255584,256928,18772,6840,-12645,-39263,8694,22651,3,3,3,3,3,2
341369726,8053960,13314025,9795586,11038524,12864269,15200931,80429,229636,148924,313750,362707,395682,54,60,64,65,77,85
341397800,14252776,20767819,19387116,17959684,19225102,20047917,45987.333333333336,169068,138364,206275,386868,359667,18.666666666666668,28,24,27,33,31
435134168,5142542,6479108,9069419,9818795,12417577,14198525.142857144,116921,345977,1008285,1126583,1314009,1091470.2857142857,56,65,77,87,97,193.71428571428572
340611292,299190,318310,348790,384060,452390,503300,-24370,5340,12800,57690,8730,18690,3,3,3,3,4,4
440989572,1316343,1224653,1254589,1517863,1263874,1376897,102793,94273,102576,172130,134729,155619,2,8,9,8,6,8
441000130,7472801,7642802,8666452,8106815,8857240,7275904,8055588,842959,505865,8910315,8382591,-477665,2,2,2,1,1,1
533442307,4690615,4995041,4905229,5092672,5812089,7057367,-5980,16595,48162,212372,-311678,-279676,5,5,5,4,18,18
440711182,7462e3,8389e3,9226e3,9715e3,8652e3,8579e3,64e3,179e3,182e3,153e3,-36e3,7e3,5,62,58,55,50,50
442373965,136360,170120,279340,111360,131530,192480,28820,26860,48020,1480,21920,21060,2,2,3,3,2,2
342488038,4524940,4399450,4049640,4307950,5575010,6451792,-1810,1190,52310,81930,52370,72490,5,5,5,4,4,4
342498151,3574570,3765610,3682440,3766840,3344590,3135700,272740,157030,258100,404750,52250,-48470,27,26,26,28,30,25
441793320,222709,248294,199750,188042,209417,237167,4942,8037,6416,11015,5158,9745,2,1,1,1,2,2
341604858,1346415,1368622,1513667,1685750,2150713,1977701,339847,337139,396314,432578,590055,563984,6,6,9,10,11,12
442203972,1147505,1222471,935198,1231969,1567355,2648810,18067,91188,84525,94866,151794,177091,27,23,23,21,25,36
341694719,443370,356750,337650,326680,308010,322240,37190,-10610,-6150,-11340,4640,-170,7,6,6,6,4,4
341930493,3675412,3432829,2996989.846153846,4109451,2884827,2823600,282112,2643,-116719.38461538462,643790,-128167,100474,10,11,11.076923076923077,12,8,4
442795217,463746,466195,470295,473572,561420,623535,13743,2638,4775,10144,14935,11154,5,5,5,6,6,6
401443619,5254216,4885948,5673636,6173935,10823021,18129304,53311,82124,42551,11270,115180,213210,1,1,1,1,2,2
334608429,16181262,15577111,16036845,20145133,18650273,18430630,824856,739218,665241,623287,686496,747708,48,45,44,45,44,42
334608809,863395,749210,675635,679494,642793,662766,28635,16449,13110,17162,7527,-33090,4,3,3,3,3,3
335783130,77881677,82760675,72040003,47607879,48852229,47325997,2823390,1404201,475745,1024248,1290552,-1866059,187,209,214,169,156,144
335980025,276841,257224,230048,210292,215374,186418,21829,11815,5525,-6966,-2308,-3842,2,2,2,2,2,2
401955091,2508158,2549553,2486247,2505695,2669884,2827972,-70185,39505,954,-18425,74520,182142,29,27,28,28,25,26
334416070,30347289,27951381,29885902,35462537,34120733,33161387,2391934,1152257,4324688,3194189,2651057,3576928,21,21,20,21,21,21
334042637,28524052,34330676,34916034,40036290,36975049,41019254,522230,568428,712830,621034,786261,911376,51,54,49,49,49,48
402001853,1183438,1188627,1193874,1193125,1425982,1503576,39639,-79,33981,5685,35101,29745,2,3,2,2,2,3
334915154,1107311,1062442,1009448,975912,944065,935296,-38107,88,24499,-12991,626,8812,10,9,9,11,11,11
440251007,25716154,15788893,15329595,21703490,21903240,22451312,1565263,-2053588,-2669767,-1774912,-2643103,-2730956,180,114,168,178,186,181
400836078,872173,901314,919736,948982,940564,1065868,53686,96887,57563,53374,-3498,37953,7,7,7,10,0,10
338156425,4360039,4520757,4778242,7588220,6562409,14784131,78535,44521,107874,45934,299278,396313,14,9,8,8,9,13
402387856,703680,544320,660810,697270,439410,527459,21850,29600,123560,81560,23100,128465,4,3,3,4,3,2
338753643,8222965,8733101,7647493,7409934,7836285,8649622,191279,803644,393033,638816,611951,811605,49,49,49,45,44,44
401712302,822093,688019,726087,684615,615740,574043,127892,-32582,4739,36785,19163,-25518,5,6,5,5,5,4
401820139,323660,322660,372920,356070,362210,394028,-25490,18500,36300,-13500,-62610,2133,2,2,2,2,2,2
400551032,2627873,2505835,2335037,2600003,2276605,2345121,140115,-23160,105265,165745,174792,265812,7,7,7,6,6,5
338360142,2255530,2424904,2159844,3378461,3924835,3219241,-370659,118011,150964,359396,409409,-65810,19,16,17,16,18,21
457508604,88784936,77981869,52139839,45004649,68448558,53873920,11034145,6330820,3185198,-291226,2931013,842892,132,134,135,137,135,139
400627972,1321083,1205009,1616802,990820,1207199,1126237,98185,26677,5163,-158425,92605,-56150,5,5,5,5,5,5
337859052,210970,216510,218010,202270,193820,201190,-6280,8100,-11580,-4430,-4300,3740,1,1,1,1,1,2
337877161,1915988,1815034,1785947,2148536,1805773,1655516,7916,17268,18318,43986,28648,-3850,19,19,19,21,20,18
338353899,1008151,930520,976960,1026661,1063531,1023339,40548,41618,44867,38839,47284,50678,7,7,7,7,7,9
338375454,61131416,63022814,64731771,66909343,67882031,63202680,3139792,3366946,2783986,3971524,5123063,2961424,188,221,233,239,234,248
400228789,1988290,1956660,1950170,1914760,1887800,1942090,39640,49390,73720,39870,38170,82330,18,18,17,19,19,19
401600416,879100,1005140,1054830,1075,819880,859434,42990,97650,73120,91,15460,8537,6,7,7,6,5,5
338445828,91219,123908,103388,92449,90992,93602,-6255,8826,316,-3074,2606,-1628,1,1,1,1,1,1
340148741,4871887,5175427,5134249,5598200,5714436,6015120,598901,510930,232080,316737,319091,358865,46,49,50,53,0,61
340240134,7078440,8363890,8180890,8380830,8600480,8713837,86680,329470,-32990,385790,120870,71582,43,43,43,41,38,40
401604889,1293719,1043263,1184220,1404933,1568995,1319827,15852,15743,24190,81873,70136,32209,11,11,10,10,9,12
402250070,195486,207443,213561,206205,187518,195957,16652,32827,30184,5656,-11097,-36841,2,2,2,2,2,2
339750226,14607804,18696405,23252645,26164008,28130143,32408935,740579,1289155,1939458,2304691,2366754,2626831,508,628,778,899,955,1034
478781354,542736,504601,547445,585110,598711,582771,100526,73575,105417,114931,133545,128351,0,2,0,0,0,3
403836208,1115525,1683941,1346846,1482864,982691,1146441,173984,242033,214599,224104,169269,185464,5,6,5,5,5,5
339934796,1421551,1220255,1091277,1410965,1574500,1799264,231951,146060,388775,115253,435530,254184,9,7,6,7,6,8
478830383,6118570,6347630,7002540,8111340,7922210,8418480,-8870,46330,176300,104140,78790,151620,40,46,42,44,43,42
339485161,14075454,16406891,16519355,14316087,15802035,17516642,1982319,2452965,2392015,2538513,2693897,2577448,26,26,25,25,25,25
404392516,531452,507952,494251,468152,443572,445756,-12492,-49080,-30590,-25060,-18598,663380,4,4,3,3,2,2
339611956,41762004,39532359,35238536,20063736,11782957,10832883,-6397148,6417029,-682914,6812719,-481993,2493430,528,231,223,124,68,60
339647778,800806,758261,779622,810469,834493,820482,6035,8795,-15850,304,-6767,6648,8,9,8,8,8,8
404487407,6169704,5772623,6614641,8583602,7363749,7053809,492721,518376,583251,706820,884232,809437,38,38,38,36,0,35
404716938,6302921,6472500,6366684,6179952,6226358,10266800,128220,162740,144337,181437,134703,56726,17,17,17,14,14,41
339774010,665370,727470,661120,635930,596360,558140,81080,102450,66070,77060,45e3,6850,3,4,3,4,7,4
478148331,10807455,11862807,9739563,11633593,11372268,11644120,31599,29817,18789,25388,30264,85757,10,11,13,12,14,13
478218498,549675,293628,358626,459131,333553,319781,34100,-95807,5593,33728,-16488,36852,7,5,4,4,2,2
404978447,40802536,43153139,46278726,50086422,54915386,59592590,1808315,2065794,2076106,1250290,2266336,868376,106,107,117,126,14,148
343043360,119500598,134046766,182971418,264768962,403385856,395029462,11488399,4473460,3257982,3429429,4717791,7288656,548,540,496,522,553,533
782199038,21459969,15779522,16078440,19447087,20537864,26684718,196417,-1421727,126478,122560,205944,421542,31,25,20,20,21,26
788376937,794596,669564,613584,596502,720209,673545,60622,58474,34063,46827,64632,38198,4,5,4,5,5,5
788409373,2349769,2342521,2138149,1967356,2068400,1747389,50031,94753,106179,116835,-40300,9471,12,11,11,11,11,10
478082431,123e3,130690,137470,125390,140050,260157,-35e3,-36030,-13660,30060,54620,55428,3,2,2,2e3,2,3
409010147,358335,360138,342899,307084,322752,305655,36031,45914,38506,20878,20393,18829,4,4,5,4,0,4
409059706,49085020,51570350,52950080,57390160,65295500,72806820,-3105590,-2823640,189490,-855730,-625390,1260,161,152,158,148,148,150
343187621,91310080,93067240,93082275,81823185,111654399,115797795,2535212,3764924,3766584,-1989632,6028403,6273960,237,208,246,255,258,223
343287397,4017482,4041786,4243752,4272566,4369135,4413165,197759,189625,333336,290771,293186,289305,24,25,25,25,25,25
343475281,40019531,35944921,34759386,37271659,36472666,41762299,576124,728395,232364,267624,431924,450623,25,27,25,26,26,36
305147860,1274181,1325496,1152486,1189515,1288129,1154298,2729,22980,-33995,-4969,37431,17666,15,17,14,13,14,12
409530979,1970157,1987769,1497909,1516916,1522416,1908201,189936,49659,21887,-5568,13813,126268,7,7,7,8,8,0
409598968,1249574,1126577,839223,551082,654797,721673,143865,-47356,97328,61470,18088,22711,7,7,3,3,4,3
410600241,1058429,1074176,1119971,1302484,1350772,1260377,45471,64717,73968,98831,125102,88347,6,6,6,6,6,6
305390585,60655e3,81578e3,78063e3,71728e3,79654e3,86037315,124e3,241e3,418e3,192e3,307e3,101316,12,13,14,15,14,15
479595142,172625,230408,243382,242188,242088,241191,70281,64326,299,-1638,-142,5837,1,3,3,3,3,3
479595811,1075515,1191618.6666666667,1170395,1424369,1817458,1581252,-12897,-79134.66666666667,-80521,103070,14185,51458,5,6.666666666666667,5,7,6,5
409845740,10612804,8256393,6774874,7271377,7136608,5360848,19772,58349,15322,134369,11886,-589116,58,52,46,42,0,36
306127176,60194130,51152837,55175962,59684634,63783469,64463730,2938,42058,22070,19089,4930,16974,73,62,55,64,64,59
306369679,814160,1222250,1543210,1452040,1133610,1318370,-2140,72660,64150,-42190,-87320,380,7,8,10,11,10,11
789043924,210702,898843,1304749,1609102,2148405,2554976,-16094,70443,84906,120328,71882,30623,3,5,7,7,7,10
306762824,11233400,11415420,10082810,11479820,12585860,16186950,-105440,194030,362420,321670,539580,382210,28,27,27,28,32,35
307220087,3474292,3389281,3667923,4158337,4483587,4594451,312497,627444,761956,1069535,1247410,1200691,41,36,32,33,35,37
410140669,7912335,8336400,8426687,10388392,10752203.142857142,11787205,321977,283284,182775,563359,634547.1428571428,719170,59,60,75,87,78,98
410797070,545763,549794,570049,632888,622130,647619,101132,94876,96326,112645,71514,79203,5,5,6,6,7,7
480496827,3636833,3824966,3512912,4075177,4106911,4183865,-1196495,-232656,220274,683847,593008,67141,22,21,21,13,25,24
410913842,4887323,4902236,4675905,4741732,4563913,6143151,172923,41690,118968,90874,893688,-513343,0,46,46,39,0,68
409751542,14358e3,14357e3,15902e3,18832e3,21678e3,23369e3,126e3,317e3,544e3,531e3,656e3,93e4,66,65,76,79,99,98
410244008,1065505,1044562,1078837,1066595,1020988,1232497,73423,60612,60646,55875,25846,33327,1,1,2,1,1,3
308092857,6562725,10754335,8193286,10479676,9842641,10969769,-1671550,-1574174,-1221324,-679890,-465566,-420329,84,72,66,61,48,44
479782690,8812523,9066975,8488704,8798836,8495475,10682367,368482,490541,385650,297899,34850,674657,2,70,81,92,91,103
344352448,42868995,33092782,44120331,52386772,56621885,64608099,1352121,339897,1597099,1619633,1579475,945372,224,0,256,382,368,380
344066378,1777975,1960487,1664962,1707682,1833328,1688466,256701,375678,149959,238238,425186,204628,25,25,24,25,25,24
407759224,9146830,8874666,9743850,9174247,8441989,8306003,28997,67429,260481,339416,468450,506541,19,18,19,17,18,19
407775170,108353630,112829462,124646513,125868192,138761627,170197781,4319720,29670939,4722987,4296467,6247331,-7034789,182,188,204,209,234,230
480242015,808687,939446,819036,735078,708914,997778,36033,36616,14493,29705,1617,38796,12,7,6,7,5,5
480276765,718670,869790,740330,889080,1107670,1188990,-25880,-2320,-1092390,-47030,267750,259520,14,13,11,10,12,14
515261337,57718,71585,87884,81862,89078,130685,3422,6381,6248,6027,-2682,21393,1,1,1,1,1,2
407911734,725444,727531,780157,831342,828067,808890,21463,2823,20997,20770,930,1222,8,8,8,8,8,8
407940022,985637,929249,907180,837159,855614,759870,8201,11432,11593,35737,31440,4934,4,4,4,4,4,4
344617139,1897430,1902490,2007140,1770450,1637120,1732527,7660,75690,45190,20180,46660,71209,11,10,10,9,9,9
435179775,106056,118542,130148,161093,185146,201345,-15941,-8798,4444,14473,12913,2691,4,4,4,4,4,4
435288170,1523277,1455279,1219314,1297452,1427606,1553111,140560,132124,84794,47673,73876,174051,6,9,12,11,11,9
434146684,4550374,3925649,3619933,3744059,4852190,5456943,-2542309,628442,-219018,-294274,852027,-1021619,35,30,30,27,30,28
344621099,2152500,2352160,2324910,2424780,2631080,2515135,57700,29470,36860,-56490,49050,48443,14,16,15,15,16,14
437819501,280325,375961,321185,237060,260898,322316,4362,11589,11688,-2663,-17299,23462,2,3,3,3,4,3
437494859,727418,770258,962096,1107490,1141585,1195616,31071,28624,31112,31269,30794,105131,1,1,1,1,1,1
345260988,19755700,12033797,23767635,23334364,27310075,33551072,745354,736971,798584,853391,669353,320789,89,92,95,92,91,115
345271175,514609,515057,602676,594181,558879,592052,51367,47657,53417,49048,36100,55890,2,2,3,3,3,3
345289714,2348327,2205344,1950277,1904749,2005407,1876058,596821,599193,445128,323251,480081,200747,20,18,16,17,20,19
403257884,7818756,8041877,8047092,8156496,8421052,9263689,80921,134715,154412,115579,89460,-326786,20,19,19,17,16,18
347662009,17916550,19389200,21997810,25210760,32127210,31590470,9840,-17160,486410,112390,462630,741800,37,37,36,41,40,47
347764987,1857571,1832701,2007085,2194620,2216920,2797820,25461,27257,3305,48214,48950,46902,11,11,12,12,14,14
347849705,2976157,2975741,2709951,2735784,2603422,2531140,12510,10168,-24085,67,6305,40008,37,32,32,30,27,28
434937025,609117,564643,510219,618712,666800,785435,56912,50183,4357,27007,28792,20326,4,4,4,5,6,7
403307457,5927160,7104250,5536360,5053920,7235520,9231530,379530,526920,199370,12250,372570,367050,43,46,41,39,55,59
348466004,2134737,2019507,2687378,2921453,2557410,3692568,-258558,34184,64480,144156,131528,108473,29,19,23,21,25,24
348516063,3555862,3402592,3125510,2751366,2560282,2361484,115936,92549,150600,73953,89397,210092,13,13,12,12,12,14
348536327,8981e3,12288e3,10142e3,12683e3,15734e3,15063283,-427e3,324e3,-303e3,522e3,714e3,27858,77,73,86,92,104,104
403419526,32116e3,31956e3,31412e3,32176e3,31008e3,30748879,655e3,943e3,1098e3,1229e3,917e3,670101,112,98,96,87,87,90
403578735,1327404,1137786,1290146,960354,1000001,1010976,155636,-81952,152573,106307,9812,17315,7,7,7,7,6,5
348665811,14139e3,14166560,16659700,15569070,16525340,20273520,616e3,1287160,1291580,1397750,1352400,2204240,103,102,103,101,101,104
433927647,789702,844470,891823,901116,906146,936172,11987,19149,44977,49952,36718,5785,7,6,7,7,9,9
433932027,966556,880928,876917,670263,540838,552315,14142,-19441,114922,42671,-105598,9548,15,14,15,10,11,4
348888769,1052215,914379,1184580,1371724,1209360,1296636,8356,22554,25724,81810,37805,46839,8,9,10,8,9,9
345397178,1272834,1145284,592245,519004,441899,461315,-6341,-149727,328150,5447,4445,5045,5,4,4,4,4,4
433980265,562472,603917,591991,613382,849701,915437,12058,5859,4388,9238,24260,30081,8,7,7,0,1,9
433998697,1021620,1216621,1002553,1262897,1526804,1180735,-88990,90595,2776,12041,69551,1621,14,12,11,10,10,10
349974691,1933749,1813845,1784468,1789493,1750493,1772259,134822,56149,79247,48722,-3236,-32341,25,30,28,0,0,23
348911108,3337136,3257196,3053656,3218132,3021674,3338798,-22536,65153,58246,125614,10121,155806,35,36,37,39,40,39
348974254,6987409,6689054,6377810,6498274,6457132,6648959,845003,693407,648097,826958,785034,806337,78,73,57,65,63,59
422811224,428686,351658,373069,333626,201743,157516,93391,-171867,-2042,-3492304,-55741,-213528,2,3,3,3,3,2
404101941,235283,258983,230021,290586,258274,272900,2155,10164,-8445,11805,1609,1200,1,1,1,0,1,1
349143255,521509,511539,592082,664223,653330,818531,-4308,-26848,1369,2100,1269,-9048,2,2,2,2,2,2
347954117,129164,121337,129679,133255,154636,137367,-6451,-16608,-12809,-7640,19871,15138,2,2,2,2,2,2
347991069,50515384,41495653,40187980,38483299,44384492,50954168,4524102,3341393,3738651,3761644,3595088,2927431,293,289,346,320,328,364
348058165,74603149,80947059,94999194,85318812,82944197,77062828,2207592,3443493,678688,8033672,18654506,3568506,120,104,113,110,104,96
439009630,154e3,126e3,126e3,126e3,126e3,136500,52e3,45570,43410,38220,574450,487560,2,1,1,1,1,1
408302719,143e4,2264e3,1688e3,1466e3,168e4,1861e3,36e3,5e4,34e3,-25e3,7e3,23e3,46,26,26,22,20,25
408302719,1639e3,2264e3,1688e3,1466e3,168e4,1861e3,33e3,5e4,34e3,-25e3,7e3,23e3,23,26,26,22,20,25
349447631,14026288,13200683,13936214,15218029,13005449,13484891,-200818,-103682,-149394,-209639,53543,272572,68,65,63,65,63,62
437879893,39128,42169,41007,41880,40980,42983,522,103,340,51,459,527,1,1,1,1,1,1
437691488,3224656,4939039,7142243,6944232,8025488,9836669,114430,134917,243594,246356,264497,321183,16,17,17,17,17,23
408530376,14783364,13803874,13626022,13644075,13249860,14576490,2212265,842878,1663008,2139181,1003215,1798176,35,36,32,29,31,33
349639393,8427877,9447501,9411450,9312765,7343207,6812914,154404,687066,1614123,1229868,853478,692183,11,13,13,39,9,11
349646919,1101970,1168850,1223700,1385960,1413310,1605025,34070,66560,2410,103130,37270,75350,14,12,13,17,14,19
437732969,2858279,1761990,1680325,1717622,2309166,2263308,146259,141189,112396,97876,92337,92048,11,10,8,9,11,12
438468811,1069860,1491175,1057914,1237059,1160277,1332738,78028,207951,27327,156803,124375,182432,6,6,6,7,6,1
350243689,40459396,40664462,39286449,41907531,44713857,47579152,1356517,1523439,640131,1784463,1385513,1618410,116,119,133,111,132,140
438568867,150729,147362,138502,138300,135393,132504,8781,12292,11679,3835,11604,17675,4,4,3,0,0,3
394843601,648700,618050,742850,684130,648210,691798,56160,58560,93380,61060,30080,58961,5,5,5,5,5,4
350540324,10156520,11731601,11293165,7650058,8323293,7973004,622101,1406681,936949,-1072001,-365577,-307032,71,74,72,69,64,67
395067184,19544e3,2036e4,20467395,21795e3,20439e3,21416e3,849e3,923e3,814895,1093e3,714e3,727e3,136,139,145,148,151,155
395073190,2961263,3490762,3475491,4094971,4235357,4312963,32277,37140,111303,200940,96555,45921,3,3,7,9,9,12
